INFO 2025-11-03 10:42:24,139 autoreload Watching for file changes with StatReloader
INFO 2025-11-20 21:21:43,652 basehttp "GET /logout/ HTTP/1.1" 302 0
INFO 2025-11-20 21:21:44,419 basehttp "GET / HTTP/1.1" 200 30445
WARNING 2025-11-20 21:22:01,680 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-11-20 21:22:01,784 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 31490
INFO 2025-11-20 21:22:06,267 basehttp "GET /login/ HTTP/1.1" 200 7638
WARNING 2025-11-20 21:22:10,404 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-11-20 21:22:10,425 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 31490
INFO 2025-11-20 21:22:19,168 basehttp "POST /login/ HTTP/1.1" 302 0
INFO 2025-11-20 21:22:19,463 basehttp "GET /owner/dashboard/ HTTP/1.1" 200 21159
WARNING 2025-11-20 21:22:25,714 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
INFO 2025-11-20 21:22:25,739 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
WARNING 2025-11-20 21:22:25,848 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 31490
INFO 2025-11-20 21:22:25,882 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-20 21:22:26,028 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-20 21:22:26,038 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-20 21:22:50,926 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-20 21:22:50,939 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-20 21:23:21,457 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-20 21:23:21,638 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-20 21:23:51,004 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-20 21:23:51,040 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-20 21:24:20,165 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-20 21:24:20,182 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-20 21:24:38,334 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-20 21:24:38,451 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-20 21:25:04,936 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-20 21:25:05,171 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-20 21:27:09,765 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-20 21:27:09,801 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-20 21:27:12,078 basehttp "GET /owner/dashboard/ HTTP/1.1" 200 21159
INFO 2025-11-20 21:27:18,024 basehttp "GET /static/css/style.css HTTP/1.1" 200 6690
INFO 2025-11-20 21:27:18,077 basehttp "GET /static/css/mobile-enhancements.css HTTP/1.1" 200 8515
INFO 2025-11-20 21:27:18,287 basehttp "GET /static/css/responsive-design.css HTTP/1.1" 200 21456
WARNING 2025-11-20 21:27:18,336 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
INFO 2025-11-20 21:27:18,373 basehttp "GET /static/css/layout-fix.css HTTP/1.1" 200 2025
INFO 2025-11-20 21:27:18,396 basehttp "GET /static/img/raise_logo.png HTTP/1.1" 200 18039
WARNING 2025-11-20 21:27:18,572 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 31490
INFO 2025-11-20 21:27:19,930 basehttp - Broken pipe from ('127.0.0.1', 50353)
INFO 2025-11-20 21:27:20,075 basehttp "GET /static/js/responsive-enhancements.js HTTP/1.1" 200 14048
INFO 2025-11-20 21:27:20,088 basehttp "GET /static/js/notifications.js HTTP/1.1" 200 13195
INFO 2025-11-20 21:27:22,360 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
WARNING 2025-11-20 21:27:22,392 log Not Found: /favicon.ico
INFO 2025-11-20 21:27:22,409 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-20 21:27:22,421 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
WARNING 2025-11-20 21:27:22,559 basehttp "GET /favicon.ico HTTP/1.1" 404 31379
INFO 2025-11-20 21:27:22,749 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-20 21:27:49,006 basehttp "GET /logout/ HTTP/1.1" 302 0
INFO 2025-11-20 21:27:49,109 basehttp "GET / HTTP/1.1" 200 30445
WARNING 2025-11-20 21:27:56,139 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-11-20 21:27:56,431 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 31490
INFO 2025-11-20 21:27:57,062 basehttp - Broken pipe from ('127.0.0.1', 55848)
INFO 2025-11-20 21:33:06,920 basehttp "GET / HTTP/1.1" 200 30316
INFO 2025-11-20 21:33:07,956 basehttp "GET /static/css/responsive-design.css HTTP/1.1" 304 0
INFO 2025-11-20 21:33:15,657 basehttp "GET / HTTP/1.1" 200 30316
INFO 2025-11-20 21:33:16,492 basehttp "GET /static/css/responsive-design.css HTTP/1.1" 200 21456
INFO 2025-11-20 21:33:16,510 basehttp "GET /static/css/style.css HTTP/1.1" 200 6690
INFO 2025-11-20 21:33:16,517 basehttp "GET /static/img/raise_logo.png HTTP/1.1" 200 18039
WARNING 2025-11-20 21:33:20,050 log Not Found: /favicon.ico
WARNING 2025-11-20 21:33:20,059 basehttp "GET /favicon.ico HTTP/1.1" 404 31379
WARNING 2025-11-20 21:33:28,064 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-11-20 21:33:28,098 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 31490
INFO 2025-11-20 21:33:28,648 basehttp - Broken pipe from ('127.0.0.1', 63676)
INFO 2025-11-20 21:35:09,933 basehttp "GET / HTTP/1.1" 200 30316
INFO 2025-11-20 21:35:22,543 basehttp "GET / HTTP/1.1" 200 30316
INFO 2025-11-20 21:37:20,053 basehttp "GET /static/css/responsive-design.css HTTP/1.1" 304 0
WARNING 2025-11-20 21:37:22,368 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-11-20 21:37:22,382 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 31490
INFO 2025-11-20 21:37:22,411 basehttp - Broken pipe from ('127.0.0.1', 58527)
INFO 2025-11-20 21:38:12,646 basehttp "GET / HTTP/1.1" 200 30316
WARNING 2025-11-20 21:38:18,025 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-11-20 21:38:18,242 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 31490
INFO 2025-11-20 21:38:18,244 basehttp - Broken pipe from ('127.0.0.1', 55888)
INFO 2025-11-20 21:38:30,815 basehttp "GET / HTTP/1.1" 200 30316
WARNING 2025-11-20 21:38:33,909 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-11-20 21:38:34,108 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 31490
INFO 2025-11-20 21:38:34,292 basehttp - Broken pipe from ('127.0.0.1', 49719)
WARNING 2025-11-20 21:38:56,540 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-11-20 21:38:56,704 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 31490
INFO 2025-11-20 21:43:43,858 basehttp "GET / HTTP/1.1" 200 31188
INFO 2025-11-20 21:43:46,531 basehttp "GET /static/css/responsive-design.css HTTP/1.1" 304 0
WARNING 2025-11-20 21:43:53,586 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-11-20 21:43:53,640 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 31490
INFO 2025-11-20 21:43:53,686 basehttp - Broken pipe from ('127.0.0.1', 60611)
WARNING 2025-11-20 21:44:26,700 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-11-20 21:44:26,840 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 31490
INFO 2025-11-20 21:44:26,863 basehttp - Broken pipe from ('127.0.0.1', 63440)
INFO 2025-11-20 21:46:30,819 basehttp "GET / HTTP/1.1" 200 30270
INFO 2025-11-20 21:46:32,541 basehttp "GET /static/css/responsive-design.css HTTP/1.1" 200 21456
WARNING 2025-11-20 21:46:32,543 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
INFO 2025-11-20 21:46:32,553 basehttp "GET /static/css/style.css HTTP/1.1" 200 6690
INFO 2025-11-20 21:46:33,001 basehttp "GET /static/img/raise_logo.png HTTP/1.1" 200 18039
WARNING 2025-11-20 21:46:34,524 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 31490
WARNING 2025-11-20 21:46:41,712 log Not Found: /favicon.ico
WARNING 2025-11-20 21:46:41,830 basehttp "GET /favicon.ico HTTP/1.1" 404 31379
WARNING 2025-11-20 21:47:11,451 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-11-20 21:47:11,456 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 31490
INFO 2025-11-20 21:49:17,985 basehttp "GET / HTTP/1.1" 200 30541
WARNING 2025-11-20 21:49:24,905 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-11-20 21:49:25,190 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 31490
INFO 2025-11-20 21:49:27,525 basehttp - Broken pipe from ('127.0.0.1', 52156)
INFO 2025-11-20 21:49:45,979 basehttp "GET /login/ HTTP/1.1" 200 7638
INFO 2025-11-20 21:49:49,615 basehttp "GET /signup/ HTTP/1.1" 200 18530
WARNING 2025-11-20 21:50:14,800 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-11-20 21:50:15,113 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 31490
INFO 2025-11-20 21:50:15,340 basehttp - Broken pipe from ('127.0.0.1', 53290)
INFO 2025-11-20 21:52:51,720 basehttp "GET /signup/ HTTP/1.1" 200 19211
INFO 2025-11-20 21:52:53,082 basehttp "GET /static/css/style.css HTTP/1.1" 200 6690
INFO 2025-11-20 21:52:53,095 basehttp "GET /static/img/raise_logo.png HTTP/1.1" 200 18039
WARNING 2025-11-20 21:52:57,738 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-11-20 21:52:57,779 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 31490
WARNING 2025-11-20 21:52:57,906 log Not Found: /favicon.ico
WARNING 2025-11-20 21:52:57,913 basehttp "GET /favicon.ico HTTP/1.1" 404 31379
INFO 2025-11-20 21:53:30,805 basehttp "GET /login/ HTTP/1.1" 200 7638
INFO 2025-11-20 21:53:30,906 basehttp "GET /static/css/responsive-design.css HTTP/1.1" 304 0
INFO 2025-11-20 21:53:37,985 basehttp "POST /login/ HTTP/1.1" 302 0
INFO 2025-11-20 21:53:38,314 basehttp "GET /owner/dashboard/ HTTP/1.1" 200 21159
INFO 2025-11-20 21:53:39,236 basehttp "GET /static/js/responsive-enhancements.js HTTP/1.1" 304 0
INFO 2025-11-20 21:53:40,002 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-20 21:53:40,140 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-20 21:53:40,682 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-20 21:53:40,693 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-20 21:53:45,032 basehttp "GET /owner/inventory/ HTTP/1.1" 200 14390
INFO 2025-11-20 21:53:45,676 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-20 21:53:45,724 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-20 21:53:45,810 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-20 21:53:45,874 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-20 21:53:47,524 basehttp "GET /owner/supplier-orders/ HTTP/1.1" 200 15485
INFO 2025-11-20 21:53:48,253 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-20 21:53:48,292 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-20 21:53:48,517 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-20 21:53:48,529 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-20 21:53:49,855 basehttp "GET /owner/suppliers/ HTTP/1.1" 200 15119
INFO 2025-11-20 21:53:50,566 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-20 21:53:50,570 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-20 21:53:50,725 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-20 21:53:50,738 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-20 21:53:52,287 basehttp "GET /owner/staff/ HTTP/1.1" 200 14492
INFO 2025-11-20 21:53:52,876 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-20 21:53:52,940 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-20 21:53:53,020 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-20 21:53:53,079 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-20 21:53:54,391 basehttp "GET /owner/profile/ HTTP/1.1" 200 22419
INFO 2025-11-20 21:53:55,197 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-20 21:53:55,291 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-20 21:53:55,552 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-20 21:53:55,579 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
WARNING 2025-11-20 21:54:03,688 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-11-20 21:54:04,199 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 31490
INFO 2025-11-20 21:54:04,276 basehttp - Broken pipe from ('127.0.0.1', 51011)
INFO 2025-11-20 21:54:09,383 basehttp "GET /owner/dashboard/ HTTP/1.1" 200 21159
WARNING 2025-11-20 21:54:11,715 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-11-20 21:54:11,740 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 31490
INFO 2025-11-20 21:54:11,838 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-20 21:54:11,855 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-20 21:54:12,012 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-20 21:54:12,101 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-20 21:54:17,591 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-20 21:54:17,606 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-20 21:54:33,546 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-20 21:54:34,083 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-20 21:57:42,618 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-20 21:57:42,886 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-20 22:07:07,211 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-20 22:07:07,313 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-20 22:07:13,547 basehttp "GET /owner/dashboard/ HTTP/1.1" 200 21159
INFO 2025-11-20 22:07:16,808 basehttp "GET /static/css/responsive-design.css HTTP/1.1" 304 0
INFO 2025-11-20 22:07:16,809 basehttp "GET /static/js/responsive-enhancements.js HTTP/1.1" 304 0
WARNING 2025-11-20 22:07:21,555 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-11-20 22:07:21,689 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 31490
INFO 2025-11-20 22:07:21,821 basehttp - Broken pipe from ('127.0.0.1', 49576)
INFO 2025-11-20 22:07:23,008 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-20 22:07:23,615 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-20 22:07:25,681 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-20 22:07:25,847 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-21 20:43:13,427 autoreload Watching for file changes with StatReloader
INFO 2025-11-21 20:43:27,329 basehttp "GET / HTTP/1.1" 200 30541
INFO 2025-11-21 20:43:28,793 basehttp "GET /static/css/responsive-design.css HTTP/1.1" 304 0
WARNING 2025-11-21 20:43:36,324 log Not Found: /favicon.ico
WARNING 2025-11-21 20:43:36,380 basehttp "GET /favicon.ico HTTP/1.1" 404 31508
WARNING 2025-11-21 20:43:51,110 log Not Found: /favicon.ico
WARNING 2025-11-21 20:43:51,280 basehttp "GET /favicon.ico HTTP/1.1" 404 31508
WARNING 2025-11-21 20:44:58,414 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-11-21 20:44:58,439 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 31619
INFO 2025-11-21 20:45:01,286 basehttp "GET /login/ HTTP/1.1" 200 7638
WARNING 2025-11-21 20:45:07,289 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-11-21 20:45:07,327 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 31619
INFO 2025-11-21 20:45:15,172 basehttp "POST /login/ HTTP/1.1" 302 0
INFO 2025-11-21 20:45:15,399 basehttp "GET /supplier/dashboard/ HTTP/1.1" 200 17031
INFO 2025-11-21 20:45:17,116 basehttp "GET /static/css/layout-fix.css HTTP/1.1" 304 0
WARNING 2025-11-21 20:45:17,968 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
INFO 2025-11-21 20:45:17,980 basehttp "GET /static/js/responsive-enhancements.js HTTP/1.1" 304 0
WARNING 2025-11-21 20:45:18,148 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 31619
WARNING 2025-11-21 20:45:19,966 log Not Found: /api/messages/
WARNING 2025-11-21 20:45:20,332 basehttp "GET /api/messages/ HTTP/1.1" 404 31514
WARNING 2025-11-21 20:45:20,515 log Not Found: /api/messages/
INFO 2025-11-21 20:45:20,517 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
WARNING 2025-11-21 20:45:21,517 basehttp "GET /api/messages/ HTTP/1.1" 404 31514
INFO 2025-11-21 20:45:21,540 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
WARNING 2025-11-21 20:54:48,366 log Not Found: /api/messages/
WARNING 2025-11-21 20:54:49,176 basehttp "GET /api/messages/ HTTP/1.1" 404 31514
INFO 2025-11-21 20:54:54,904 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-21 20:55:03,387 basehttp "GET /supplier/dashboard/ HTTP/1.1" 200 15517
WARNING 2025-11-21 20:55:18,408 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-11-21 20:55:19,916 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 31619
INFO 2025-11-21 20:55:20,835 basehttp - Broken pipe from ('127.0.0.1', 49170)
WARNING 2025-11-21 20:55:22,353 log Not Found: /api/messages/
WARNING 2025-11-21 20:55:23,048 basehttp "GET /api/messages/ HTTP/1.1" 404 31514
INFO 2025-11-21 20:55:23,989 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-21 20:55:26,809 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
WARNING 2025-11-21 20:55:26,912 log Not Found: /api/messages/
WARNING 2025-11-21 20:55:27,094 basehttp "GET /api/messages/ HTTP/1.1" 404 31514
INFO 2025-11-21 20:55:36,483 basehttp "GET /logout/ HTTP/1.1" 302 0
INFO 2025-11-21 20:55:40,422 basehttp "GET / HTTP/1.1" 200 30670
WARNING 2025-11-21 20:56:32,851 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-11-21 20:56:33,784 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 31619
INFO 2025-11-21 20:57:23,350 basehttp "GET /login/ HTTP/1.1" 200 7638
WARNING 2025-11-21 20:57:33,128 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-11-21 20:57:33,325 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 31619
INFO 2025-11-21 20:57:33,455 basehttp - Broken pipe from ('127.0.0.1', 54354)
INFO 2025-11-21 20:57:55,996 basehttp "POST /login/ HTTP/1.1" 302 0
INFO 2025-11-21 20:58:00,834 basehttp "GET /sysadmin/dashboard/ HTTP/1.1" 200 18128
WARNING 2025-11-21 20:58:10,111 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-11-21 20:58:10,189 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 31619
INFO 2025-11-21 20:58:10,464 basehttp - Broken pipe from ('127.0.0.1', 55230)
INFO 2025-11-21 21:00:15,434 basehttp "GET /logout/ HTTP/1.1" 302 0
INFO 2025-11-21 21:00:15,567 basehttp "GET / HTTP/1.1" 200 30670
WARNING 2025-11-21 21:00:20,211 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-11-21 21:00:20,456 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 31619
INFO 2025-11-21 21:00:23,416 basehttp "GET /login/ HTTP/1.1" 200 7638
WARNING 2025-11-21 21:00:25,359 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-11-21 21:00:25,399 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 31619
INFO 2025-11-21 21:00:25,489 basehttp - Broken pipe from ('127.0.0.1', 64903)
INFO 2025-11-21 21:00:32,180 basehttp "POST /login/ HTTP/1.1" 302 0
INFO 2025-11-21 21:00:32,744 basehttp "GET /supplier/dashboard/ HTTP/1.1" 200 15517
WARNING 2025-11-21 21:00:35,144 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-11-21 21:00:35,392 log Not Found: /api/messages/
WARNING 2025-11-21 21:00:35,393 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 31619
INFO 2025-11-21 21:00:35,403 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
WARNING 2025-11-21 21:00:35,612 basehttp "GET /api/messages/ HTTP/1.1" 404 31514
INFO 2025-11-21 21:00:35,927 basehttp - Broken pipe from ('127.0.0.1', 52571)
WARNING 2025-11-21 21:00:36,513 log Not Found: /api/messages/
INFO 2025-11-21 21:00:36,527 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
WARNING 2025-11-21 21:00:36,546 basehttp "GET /api/messages/ HTTP/1.1" 404 31514
WARNING 2025-11-21 21:05:17,922 log Not Found: /api/messages/
WARNING 2025-11-21 21:05:17,988 basehttp "GET /api/messages/ HTTP/1.1" 404 31514
INFO 2025-11-21 21:05:18,137 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-21 21:05:19,396 basehttp "GET /supplier/dashboard/ HTTP/1.1" 200 15560
WARNING 2025-11-21 21:05:21,144 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-11-21 21:05:21,212 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 31619
INFO 2025-11-21 21:05:22,989 basehttp "GET /static/css/mobile-enhancements.css HTTP/1.1" 200 8515
INFO 2025-11-21 21:05:22,993 basehttp "GET /static/css/layout-fix.css HTTP/1.1" 200 2025
INFO 2025-11-21 21:05:23,024 basehttp "GET /static/css/style.css HTTP/1.1" 200 6690
INFO 2025-11-21 21:05:23,127 basehttp "GET /static/css/responsive-design.css HTTP/1.1" 200 21456
INFO 2025-11-21 21:05:23,452 basehttp "GET /static/img/raise_logo.png HTTP/1.1" 200 18039
INFO 2025-11-21 21:05:24,461 basehttp "GET /static/js/responsive-enhancements.js HTTP/1.1" 200 14048
INFO 2025-11-21 21:05:24,674 basehttp "GET /static/js/notifications.js HTTP/1.1" 200 13195
WARNING 2025-11-21 21:05:26,844 log Not Found: /api/messages/
WARNING 2025-11-21 21:05:26,847 log Not Found: /favicon.ico
WARNING 2025-11-21 21:05:26,898 basehttp "GET /api/messages/ HTTP/1.1" 404 31514
WARNING 2025-11-21 21:05:27,125 basehttp "GET /favicon.ico HTTP/1.1" 404 31508
WARNING 2025-11-21 21:05:27,226 log Not Found: /api/messages/
INFO 2025-11-21 21:05:27,227 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
WARNING 2025-11-21 21:05:27,284 basehttp "GET /api/messages/ HTTP/1.1" 404 31514
INFO 2025-11-21 21:05:27,335 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-21 21:06:11,153 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
WARNING 2025-11-21 21:06:11,586 log Not Found: /api/messages/
WARNING 2025-11-21 21:06:11,684 basehttp "GET /api/messages/ HTTP/1.1" 404 31514
INFO 2025-11-21 21:06:12,421 basehttp "GET /supplier/dashboard/ HTTP/1.1" 200 15560
WARNING 2025-11-21 21:06:15,079 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-11-21 21:06:15,683 log Not Found: /api/messages/
INFO 2025-11-21 21:06:15,689 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
WARNING 2025-11-21 21:06:15,729 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 31619
WARNING 2025-11-21 21:06:15,755 basehttp "GET /api/messages/ HTTP/1.1" 404 31514
INFO 2025-11-21 21:06:16,041 basehttp - Broken pipe from ('127.0.0.1', 49955)
WARNING 2025-11-21 21:06:16,757 log Not Found: /api/messages/
INFO 2025-11-21 21:06:16,763 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
WARNING 2025-11-21 21:06:16,804 basehttp "GET /api/messages/ HTTP/1.1" 404 31514
INFO 2025-11-21 21:06:24,452 basehttp "GET /logout/ HTTP/1.1" 302 0
INFO 2025-11-21 21:06:24,535 basehttp "GET / HTTP/1.1" 200 30670
WARNING 2025-11-21 21:06:29,139 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-11-21 21:06:29,565 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 31619
INFO 2025-11-21 21:06:33,014 basehttp "GET /login/ HTTP/1.1" 200 7638
WARNING 2025-11-21 21:06:35,310 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-11-21 21:06:35,452 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 31619
INFO 2025-11-21 21:06:35,481 basehttp - Broken pipe from ('127.0.0.1', 61478)
